longitude,latitude,wind_speed
18.0,-75.0,3.9369809660653825
18.0,-72.0,9.436916836031237
18.0,-33.0,3.0912445178218966
18.0,-30.0,1.2550041048458418
18.0,-27.0,1.6698363390861977
18.0,-24.0,1.1468040515797566
18.0,-21.0,1.1568727157582142
18.0,-18.0,1.5831553479747622
18.0,-15.0,1.206288406791025
18.0,-12.0,0.8376271258723983
18.0,-9.0,0.6313251855678487
18.0,-6.0,0.4473596856760212
18.0,-3.0,0.5485885420515355
18.0,3.0,0.602652079506605
18.0,6.0,0.9870448626436613
18.0,9.0,1.3723406396995674
18.0,12.0,1.8747268440472202
18.0,15.0,3.6605435794945405
18.0,18.0,5.0288481263298115
18.0,21.0,0.8677855238325082
18.0,24.0,3.3718955299358924
18.0,27.0,2.183856115781691
18.0,30.0,1.7141580637415135
18.0,45.0,0.5578680759355271
18.0,48.0,1.105091924747463
18.0,51.0,1.6098435485361398
18.0,54.0,1.8104796905267346
18.0,60.0,0.9356908593320911
18.0,63.0,1.255885979575529
18.0,66.0,0.9198061701318725
18.0,69.0,1.2106724698643436
18.0,78.0,1.4593995592317894
21.0,-90.0,3.7430053565234993
21.0,-87.0,5.600198775102125
21.0,-84.0,5.3151859739259
21.0,-81.0,7.112601367006653
21.0,-78.0,4.616304827382522
21.0,-75.0,4.537321945538026
21.0,-72.0,7.904112476320183
21.0,-33.0,1.8328624548174943
21.0,-30.0,1.489531432510395
21.0,-27.0,0.9588911695494029
21.0,-24.0,1.8452683543593755
21.0,-21.0,1.9604770662281208
21.0,-18.0,1.567738826231652
21.0,-15.0,1.2944991510801247
21.0,-12.0,1.405217714516884
21.0,-9.0,0.7839484765936744
21.0,-6.0,0.41638159492627463
21.0,-3.0,0.4997377205932522
21.0,3.0,0.5145154875585144
21.0,6.0,0.620383462722645
21.0,9.0,1.206009638058814
21.0,12.0,1.4968623886782326
21.0,15.0,2.756051075683663
21.0,18.0,4.056243964244763
21.0,21.0,3.6033690881685008
21.0,24.0,2.338315894405812
21.0,27.0,2.0605753368566946
21.0,30.0,1.7807461579687598
21.0,42.0,0.45859991948341144
21.0,45.0,0.9010698959714935
21.0,48.0,1.034955234528091
21.0,51.0,1.62058946368421
21.0,54.0,1.5621927143457066
21.0,66.0,0.813079069882083
21.0,69.0,1.129977303128092
24.0,-90.0,3.7430053565234993
24.0,-87.0,5.720599010721091
24.0,-84.0,5.820615552135171
24.0,-81.0,6.928844268677806
24.0,-78.0,4.406760900138237
24.0,-75.0,4.915232850807806
24.0,-72.0,4.033693865252142
24.0,-33.0,2.0134259891649857
24.0,-30.0,1.0483939809161458
24.0,-27.0,1.229501368693086
24.0,-24.0,1.4179712531670006
24.0,-21.0,2.0264510025410254
24.0,-18.0,1.617353029892113
24.0,-15.0,1.6219705195871217
24.0,-12.0,1.313670382694499
24.0,-9.0,0.7629908506811085
24.0,-6.0,0.4417204233981935
24.0,-3.0,0.5072993821237992
24.0,3.0,0.47222416760677194
24.0,6.0,0.8934700217704035
24.0,9.0,1.7226530870224002
24.0,12.0,2.1039573859275755
24.0,15.0,3.6595936156051394
24.0,18.0,3.23855284958938
24.0,21.0,2.929577668919619
24.0,24.0,2.3649807012602517
24.0,27.0,1.633960863848829
24.0,30.0,1.6488398705984977
24.0,42.0,0.5628280885743516
24.0,45.0,0.697468939317019
24.0,48.0,0.6519345933750983
24.0,51.0,1.472392317374224
24.0,54.0,1.5295694991197513
24.0,57.0,1.6071466075073648
24.0,63.0,0.9472455301641753
24.0,66.0,0.8016659785383035
24.0,69.0,2.04417624388877
27.0,-90.0,3.7430053565234993
27.0,-87.0,5.784538492068591
27.0,-84.0,6.198116560661981
27.0,-81.0,6.8792649383837485
27.0,-78.0,4.0971788491194685
27.0,-75.0,5.320916186026515
27.0,-72.0,11.208550475202038
27.0,-33.0,1.4445312516882123
27.0,-30.0,1.542856524349987
27.0,-27.0,1.4132546481068946
27.0,-24.0,2.0157962155640425
27.0,-21.0,2.5380540674488525
27.0,-18.0,1.670398194217461
27.0,-15.0,1.925929604499365
27.0,-12.0,1.3683964616330047
27.0,-9.0,0.9462986025078425
27.0,-6.0,0.6377201950951564
27.0,-3.0,0.3727394927277856
27.0,3.0,0.51354979524027
27.0,6.0,1.0752710024467014
27.0,9.0,1.7992426766197782
27.0,12.0,2.554793943881895
27.0,15.0,4.034569204517882
27.0,18.0,4.050656061655528
27.0,21.0,3.383578864380158
27.0,24.0,3.197101318321302
27.0,27.0,1.823715963939696
27.0,30.0,2.3749588779154798
27.0,39.0,2.1325716220951203
27.0,42.0,1.5681463444410593
27.0,45.0,1.2782861433723836
27.0,48.0,0.8570951762581349
27.0,51.0,1.4527518004512752
27.0,54.0,1.8485781939196446
27.0,57.0,1.2114398592608435
27.0,63.0,0.96949949239737
27.0,66.0,0.8675381895261803
27.0,69.0,1.242652281389154
30.0,-90.0,3.7430053565234993
30.0,-87.0,5.818117757397112
30.0,-84.0,6.561865413743148
30.0,-81.0,6.651203008004921
30.0,-78.0,3.6828102159316387
30.0,-75.0,6.19750736694986
30.0,-72.0,10.093825737594853
30.0,-30.0,0.49537096096166316
30.0,-27.0,1.3095286372394401
30.0,-24.0,0.9768598499068105
30.0,-21.0,2.0142663499553435
30.0,-18.0,1.4690657716779396
30.0,-15.0,1.5209959333850562
30.0,-12.0,1.722078398426862
30.0,-9.0,0.8145286459022519
30.0,-6.0,0.463732733339147
30.0,-3.0,0.7026766066786415
30.0,3.0,0.5769814853892808
30.0,6.0,0.9486491718487747
30.0,9.0,1.7489388384710558
30.0,12.0,2.4437915404289705
30.0,15.0,3.8042798782361076
30.0,18.0,3.6412860661801907
30.0,21.0,4.305424565043792
30.0,24.0,4.15946758328642
30.0,27.0,3.195388879181218
30.0,30.0,2.445312319972858
30.0,39.0,0.9579422080167168
30.0,48.0,1.040313902603714
30.0,51.0,1.6153314182385532
30.0,54.0,1.567406163776922
30.0,57.0,1.245727529337723
30.0,60.0,1.8959764292895833
30.0,63.0,0.9403310019869023
30.0,66.0,0.9307358552488475
30.0,69.0,0.9169255950185661
33.0,-90.0,3.7430053565234993
33.0,-87.0,5.815408429119593
33.0,-84.0,6.614677244313778
33.0,-81.0,6.245091340119703
33.0,-78.0,3.19544992240208
33.0,-75.0,6.6508738604405515
33.0,-72.0,10.495709625430566
33.0,-69.0,6.78499526459571
33.0,-24.0,1.4261477700064245
33.0,-21.0,1.5755943232886376
33.0,-18.0,0.9409460741855861
33.0,-15.0,1.9159856018099883
33.0,-12.0,2.0265134444220827
33.0,-9.0,1.4206498927491598
33.0,-6.0,2.0491902581659267
33.0,-3.0,1.2806530727637202
33.0,3.0,0.830906192135488
33.0,6.0,1.598217381170538
33.0,9.0,1.6871169417621807
33.0,12.0,2.5772667746214193
33.0,15.0,2.87660134471887
33.0,18.0,3.7300888427025782
33.0,21.0,3.968086180699686
33.0,24.0,3.4549066573204468
33.0,27.0,2.5321736749427535
33.0,30.0,1.59164207619118
33.0,39.0,1.436026687465412
33.0,48.0,1.2910438843903198
33.0,51.0,1.5674419372017538
33.0,54.0,1.376986360235419
33.0,57.0,1.2614217841673543
33.0,60.0,1.1030381825377618
33.0,63.0,0.8697286562079688
33.0,66.0,0.8937665957869981
33.0,69.0,1.0826216488228286
36.0,-90.0,3.7430053565234993
36.0,-87.0,5.769160318254513
36.0,-84.0,6.628461242855969
36.0,-81.0,5.714517412228209
36.0,-78.0,2.799134451775751
36.0,-75.0,6.697889290881251
36.0,-72.0,12.44749146192784
36.0,-18.0,1.4093195924363513
36.0,-15.0,1.4642544672419515
36.0,-12.0,1.2793889392680553
36.0,-9.0,0.5803600340180736
36.0,-6.0,2.79811170157404
36.0,-3.0,1.2761274989399232
36.0,3.0,4.5826333091357085
36.0,6.0,0.427060708588858
36.0,9.0,0.2739833030757201
36.0,12.0,0.8959314787890644
36.0,15.0,2.842915826625402
36.0,18.0,3.42265486443992
36.0,21.0,2.484603712726025
36.0,27.0,2.353721900750429
36.0,30.0,1.6661724241057625
36.0,33.0,1.6039475917119324
36.0,36.0,1.3187755293900658
36.0,39.0,1.0375239098947695
36.0,48.0,1.4980630591042932
36.0,51.0,1.5215606559464634
36.0,54.0,1.6358671990392943
36.0,57.0,1.16678552503367
36.0,60.0,0.9971301730444814
36.0,63.0,0.8536700340384455
36.0,69.0,1.9946994463423804
39.0,-90.0,3.7430053565234993
39.0,-87.0,5.679288597714534
39.0,-84.0,6.433922289473542
39.0,-81.0,5.062705384952651
39.0,-78.0,2.0299870084613234
39.0,-75.0,6.145778326610311
39.0,-72.0,10.446500613598117
39.0,-15.0,1.2067608402882148
39.0,-12.0,2.169835227415627
39.0,-9.0,1.5854376064171882
39.0,-3.0,2.9209369208004516
39.0,3.0,3.1146205228034223
39.0,6.0,0.7565088049075577
39.0,9.0,1.398310890845667
39.0,12.0,0.5931503487505492
39.0,15.0,1.1850379433412126
39.0,24.0,0.7120394491235813
39.0,27.0,1.21456399666245
39.0,30.0,1.8039639234695564
39.0,33.0,2.032117204836297
39.0,36.0,2.553294092905846
39.0,39.0,0.8133548671832758
39.0,45.0,1.4798259473945832
39.0,48.0,1.5138116701871762
39.0,51.0,1.4704007705661997
39.0,54.0,1.4484228578526526
39.0,57.0,1.1139811200458867
39.0,60.0,1.0614488643334092
39.0,63.0,0.8631610953357652
42.0,-90.0,3.7430053565234993
42.0,-87.0,5.490147669219149
42.0,-84.0,5.951907564428711
42.0,-81.0,4.574340922435474
42.0,-78.0,1.2829876929579613
42.0,-75.0,5.357312007382902
42.0,-72.0,10.158034780079914
42.0,-69.0,8.783932351447334
42.0,3.0,3.729243007990622
42.0,6.0,3.012695924950338
42.0,9.0,1.05413391328594
42.0,12.0,1.6942123112503527
42.0,18.0,1.4549860104430605
42.0,21.0,2.654412620497811
42.0,24.0,2.194186980044869
42.0,27.0,1.261012146122992
42.0,30.0,1.2374162264922728
42.0,33.0,1.8090958668748651
42.0,36.0,1.6281227195020078
42.0,39.0,0.5613543693905042
42.0,42.0,0.7810293527220732
42.0,45.0,1.2819530402297614
42.0,48.0,1.5038628699091081
42.0,51.0,1.6086124764975411
42.0,54.0,1.4301885665227012
42.0,57.0,1.1117364750345378
42.0,60.0,0.9296459911415534
42.0,63.0,0.8464187125649688
42.0,66.0,1.065180450240943
45.0,-90.0,3.7430053565234993
45.0,-87.0,5.2784963781995025
45.0,-84.0,5.458356800378698
45.0,-81.0,4.0296013672796045
45.0,-78.0,2.35049249555489
45.0,-75.0,5.268005785861496
45.0,-72.0,8.911970181759989
45.0,-69.0,8.906544494639212
45.0,-24.0,1.3019591257252487
45.0,-21.0,1.069786855953353
45.0,-18.0,0.639259463520913
45.0,3.0,4.156058361183708
45.0,6.0,4.360037147530211
45.0,9.0,3.7450750696118305
45.0,15.0,1.0618794248348353
45.0,18.0,1.8687443099271581
45.0,21.0,2.1288852234168054
45.0,24.0,1.8840261335662367
45.0,27.0,1.4086757980658857
45.0,30.0,1.7293060953958734
45.0,33.0,1.856631953708941
45.0,36.0,0.5034814890918441
45.0,39.0,0.6190476441802495
45.0,42.0,0.6446874436521512
45.0,45.0,0.885811772513429
45.0,48.0,1.5361107437398898
45.0,51.0,1.6887001520435037
45.0,54.0,1.5058310664416308
45.0,57.0,0.9716758821264072
45.0,60.0,0.9294977398887623
45.0,63.0,0.9323980422869743
45.0,66.0,0.992109714525727
48.0,-90.0,3.7430053565234993
48.0,-87.0,5.093361605609392
48.0,-84.0,5.298303491187223
48.0,-81.0,3.337213342062043
48.0,-78.0,3.4181871978089977
48.0,-75.0,5.483386762478008
48.0,-72.0,8.113331930445893
48.0,-69.0,7.772342202382138
48.0,-21.0,0.4508898258601424
48.0,-18.0,1.4923688172195384
48.0,-15.0,1.4142194057433157
48.0,6.0,5.916484415285808
48.0,9.0,4.324414415728743
48.0,15.0,2.591015113652645
48.0,18.0,2.2648192237480465
48.0,21.0,2.400955910339014
48.0,24.0,1.4275041395157524
48.0,27.0,1.2546915321741052
48.0,30.0,2.3844896109470355
48.0,33.0,0.5027693698212916
48.0,36.0,1.5365050515099268
48.0,39.0,0.7590855084957715
48.0,42.0,0.40697060522676076
48.0,45.0,1.610165497594749
48.0,48.0,1.5074582455354772
48.0,51.0,1.6125119617447556
48.0,54.0,1.5431351609390056
48.0,57.0,1.1761497160705547
48.0,60.0,0.9286768066420974
48.0,63.0,0.9356650247958513
48.0,66.0,1.0459771982845851
51.0,-90.0,3.7430053565234993
51.0,-87.0,4.929746658374965
51.0,-84.0,5.290354645951278
51.0,-81.0,2.6058254593904153
51.0,-78.0,4.258767230885552
51.0,-75.0,6.343307356254254
51.0,-72.0,6.924379604553074
51.0,-69.0,8.629132833453816
51.0,18.0,2.3015031806398536
51.0,21.0,2.0967242465600475
51.0,24.0,1.7581744846324503
51.0,30.0,0.9389751413151348
51.0,33.0,1.3841621352150788
51.0,36.0,0.7726512582935753
51.0,39.0,2.361981126867264
51.0,42.0,2.0785648704929742
51.0,45.0,1.7014757732099524
51.0,48.0,1.5666549565089103
51.0,51.0,1.5596634722981044
51.0,54.0,1.4745816927526036
51.0,57.0,0.8902793083153976
51.0,60.0,0.9535950618625879
51.0,63.0,0.8751067953146823
51.0,66.0,0.9455193777639526
54.0,-90.0,3.7430053565234993
54.0,-87.0,4.814503376916426
54.0,-84.0,5.322353051890567
54.0,-81.0,1.9774292398685656
54.0,-78.0,5.2041566295136334
54.0,-75.0,8.05023820810055
54.0,-72.0,5.281367986754483
54.0,-69.0,6.80331339590643
54.0,-66.0,8.178436590383901
54.0,18.0,3.488405633889871
54.0,21.0,1.5500287614371608
54.0,24.0,1.787256868023526
54.0,27.0,0.5699358780001746
54.0,30.0,1.3690179579562889
54.0,33.0,1.418632025314107
54.0,36.0,1.1320564469263084
54.0,39.0,2.322971332787754
54.0,42.0,2.0200052767705716
54.0,45.0,2.0243347324554533
54.0,48.0,1.7026660031665577
54.0,51.0,1.8283140197426953
54.0,54.0,1.8458040018213167
54.0,57.0,1.098242676869962
54.0,60.0,1.006705986242991
54.0,63.0,1.0108657426015588
54.0,66.0,1.2152235368600923
54.0,72.0,1.9631299756829652
57.0,-90.0,3.7430053565234993
57.0,-87.0,4.738348943470652
57.0,-84.0,5.3344614365799
57.0,-81.0,1.9298542291252836
57.0,-78.0,6.007811965743176
57.0,-75.0,9.085494634544913
57.0,-72.0,6.849740077871927
57.0,-69.0,8.5673263942923
57.0,21.0,2.037554091496894
57.0,24.0,1.119472541922858
57.0,27.0,1.886205082617643
57.0,30.0,0.8743720425387544
57.0,33.0,1.0652004536943915
57.0,36.0,1.1000803082527801
57.0,39.0,1.2612208712637452
57.0,42.0,1.7891700281848177
57.0,45.0,1.752621955138611
57.0,48.0,1.6744509360260629
57.0,51.0,1.8622381714757221
57.0,54.0,1.2483456390537568
57.0,57.0,1.6225671461764755
57.0,60.0,0.9393645194712691
57.0,63.0,0.9634966531372379
57.0,66.0,1.362315524654773
57.0,75.0,2.45112703976503
57.0,81.0,1.582715522375379
60.0,-90.0,3.7430053565234993
60.0,-87.0,4.671372168500515
60.0,-84.0,5.336338041258547
60.0,-81.0,2.241208179759559
60.0,-78.0,6.475718604657243
60.0,-75.0,9.940079465302597
60.0,-72.0,9.135235510110691
60.0,-69.0,9.739016875130462
60.0,27.0,1.2190109220437113
60.0,30.0,1.1450947034279342
60.0,33.0,2.208824665134182
60.0,36.0,1.4730990374804815
60.0,39.0,2.1463865788649383
60.0,42.0,1.2442670650098566
60.0,45.0,1.8350337299129895
60.0,48.0,1.4169944577278795
60.0,51.0,1.5107630733716881
60.0,54.0,1.425406938547937
60.0,57.0,1.2593827102943704
60.0,60.0,1.0975214682117362
60.0,63.0,1.1850260553937537
60.0,66.0,1.8845542150372978
60.0,75.0,2.083947293320621
63.0,-90.0,3.7430053565234993
63.0,-87.0,4.627373229805923
63.0,-84.0,5.344742186488685
63.0,-81.0,2.408342927227716
63.0,-78.0,7.408914871505638
63.0,-75.0,10.127777762780857
63.0,-72.0,10.750316132805176
63.0,-69.0,9.737336406557649
63.0,27.0,1.9349074312807921
63.0,30.0,2.229889489140359
63.0,33.0,0.836545245169448
63.0,36.0,1.6386846637799124
63.0,39.0,2.3605518185404466
63.0,42.0,1.8071439787067722
63.0,45.0,1.7972405596966408
63.0,48.0,1.4033902173977595
63.0,51.0,1.6831854978070642
63.0,54.0,1.4093713399787948
63.0,57.0,1.4292041526525423
63.0,60.0,1.051209802879048
63.0,63.0,0.9358442060858619
63.0,66.0,1.616572099733937
63.0,69.0,2.278201609262606
66.0,-90.0,3.7430053565234993
66.0,-87.0,4.5890004942046945
66.0,-84.0,5.371050419431378
66.0,-81.0,2.416176444233533
66.0,-78.0,7.94348867776029
66.0,-75.0,9.740993834081538
66.0,-72.0,12.868039324772484
66.0,-69.0,10.731723126476211
66.0,27.0,1.2239118339043196
66.0,30.0,1.1479330868689666
66.0,33.0,0.5774410752157811
66.0,36.0,0.7656548351573548
66.0,39.0,1.2015910408002783
66.0,42.0,1.9458569003321013
66.0,45.0,2.1327180467838547
66.0,48.0,1.8721283842540826
66.0,51.0,1.3129186508585653
66.0,54.0,1.5904672161450601
66.0,57.0,1.610843821270751
66.0,60.0,1.0781594285951697
66.0,63.0,0.9889416182655645
66.0,66.0,1.5899372836602526
66.0,69.0,2.546032490926727
69.0,-90.0,3.7430053565234993
69.0,-87.0,4.559194525557984
69.0,-84.0,5.3720791793499
69.0,-81.0,2.3740845061546816
69.0,-78.0,8.168124847064561
69.0,-75.0,8.020519740533059
69.0,-72.0,5.098918900087585
69.0,-69.0,6.680814733419406
69.0,24.0,4.729885138352551
69.0,27.0,2.3073418996282595
69.0,30.0,1.047702780500905
69.0,33.0,0.5617967356761716
69.0,36.0,0.5084372275073039
69.0,39.0,0.3424302060845312
69.0,42.0,0.9317049328690654
69.0,45.0,1.8700002154354844
69.0,48.0,1.2494010710129404
69.0,51.0,1.274216047155074
69.0,54.0,1.5530670199356453
69.0,57.0,1.3841967903629173
69.0,60.0,1.2052478718326831
69.0,63.0,1.0062244480338565
69.0,66.0,1.8908939406463778
69.0,69.0,2.141853330735664
69.0,72.0,2.256178627230804
72.0,-90.0,3.7430053565234993
72.0,-87.0,4.539384630633692
72.0,-84.0,5.341049925963902
72.0,-81.0,2.349610750076849
72.0,-78.0,7.9069215514116555
72.0,-75.0,7.468007866100191
72.0,-72.0,7.441068344944514
72.0,-69.0,6.328562356903974
72.0,24.0,1.7764188893193689
72.0,27.0,2.2888626277127355
72.0,30.0,1.0116494918403893
72.0,33.0,0.721222056133358
72.0,36.0,0.629003802842317
72.0,39.0,0.6178692724101713
72.0,42.0,0.3738697246423521
72.0,45.0,1.8216967691528518
72.0,48.0,1.600215501058879
72.0,51.0,1.4921470330220732
72.0,54.0,1.7050125759885952
72.0,57.0,1.4180635472460545
72.0,60.0,1.0479619879527726
72.0,63.0,1.4749281583832516
72.0,66.0,2.2062219557045073
72.0,69.0,2.380400736082925
72.0,72.0,2.278916930952276
75.0,-90.0,3.7430053565234993
75.0,-87.0,4.4896155616427915
75.0,-84.0,5.372593641067078
75.0,-81.0,1.5105982055478275
75.0,-78.0,8.359584593161149
75.0,-75.0,9.245653026468789
75.0,-72.0,9.046360581591893
75.0,15.0,2.004046360424429
75.0,18.0,2.411828260445649
75.0,21.0,1.5418836709366477
75.0,24.0,1.9440455531027503
75.0,27.0,1.3120775744733026
75.0,30.0,0.8953225195206373
75.0,33.0,0.7328741827195134
75.0,36.0,0.49623798642535827
75.0,39.0,0.9602042273940256
75.0,42.0,0.6325603346929597
75.0,45.0,1.0100864636518436
75.0,48.0,1.1354461615717637
75.0,51.0,1.7874030820865439
75.0,54.0,1.6215872785777676
75.0,57.0,1.0360026468274304
75.0,60.0,1.1062206327536497
75.0,63.0,2.0723983399845065
75.0,66.0,2.5099857747704837
75.0,72.0,2.5067247758530673
78.0,-90.0,3.7430053565234993
78.0,-87.0,4.424849532218016
78.0,-84.0,5.365617013364546
78.0,-81.0,1.7488136825999139
78.0,-78.0,7.564115725448116
78.0,-75.0,8.49912560554783
78.0,-72.0,9.547117360979806
78.0,-69.0,5.7804120302664534
78.0,9.0,2.1532180405432055
78.0,12.0,1.4984618686256317
78.0,15.0,2.5060620885180644
78.0,18.0,1.5869264016355713
78.0,21.0,1.6402009716447281
78.0,24.0,1.301481013390009
78.0,27.0,0.9504381177193527
78.0,30.0,0.6006433752619819
78.0,33.0,0.8877311575942373
78.0,36.0,1.3083714330606717
78.0,39.0,0.873673780676516
78.0,42.0,1.0767649457462414
78.0,45.0,0.7325506152408031
78.0,48.0,1.2443500611281821
78.0,51.0,1.313040027188077
78.0,54.0,1.6985891184903537
78.0,57.0,1.2696809195122543
78.0,60.0,1.0846895336930267
78.0,63.0,1.9911645724709306
78.0,66.0,2.2863799812148264
78.0,69.0,2.362158015160215
81.0,-90.0,3.7430053565234993
81.0,-87.0,4.339026483828133
81.0,-84.0,5.39208204201476
81.0,-81.0,2.605572317917219
81.0,-78.0,6.727982666972931
81.0,-75.0,7.647116496363172
81.0,-72.0,8.995490142725385
81.0,-69.0,10.539452633030356
81.0,18.0,0.8855334524213497
81.0,21.0,1.3137861822349906
81.0,24.0,1.0543493685498295
81.0,27.0,1.3825040182996082
81.0,30.0,0.489328181085541
81.0,33.0,1.670381510082673
81.0,36.0,0.6577592150193926
81.0,39.0,1.4144861368198078
81.0,42.0,0.8809861891518328
81.0,45.0,0.8587589919378115
81.0,48.0,1.4677061518689134
81.0,51.0,1.9792955707473336
81.0,54.0,1.4602606328669365
81.0,57.0,1.1176730350068758
81.0,60.0,1.0666599858051335
81.0,63.0,1.1536709134497187
81.0,66.0,1.6111076974711096
81.0,69.0,2.319754666156779
84.0,-90.0,3.7430053565234993
84.0,-87.0,4.299746106573311
84.0,-84.0,5.5272380716319764
84.0,-81.0,3.2377370336890183
84.0,-78.0,5.872435506149177
84.0,-75.0,7.196614420947156
84.0,-72.0,7.949677698976018
84.0,-69.0,9.722465617631835
84.0,21.0,0.8221785294465312
84.0,24.0,0.7322076836390162
84.0,27.0,1.0450364446281533
84.0,30.0,1.1998690433960266
84.0,33.0,1.6671010604826992
84.0,36.0,2.288237054643923
84.0,39.0,2.081668704990944
84.0,42.0,1.1870720987853935
84.0,45.0,0.8179294807402346
84.0,48.0,1.682039934031258
84.0,51.0,0.9300524252434478
84.0,54.0,1.256189672283408
84.0,57.0,1.470352922215412
84.0,60.0,1.2581015621122038
84.0,63.0,1.0544319696905153
84.0,66.0,2.416181324432691
