longitude,latitude,wind_speed
16.0,30.0,1.5811704654934544
16.0,38.0,1.5033611728704575
16.0,40.0,0.6500133818979227
16.0,44.0,1.117703385791208
16.0,46.0,0.754638452905951
16.0,48.0,1.4614224956387336
16.0,50.0,1.3205193140991354
16.0,52.0,1.6350205863795508
16.0,54.0,1.6890951353294963
16.0,58.0,1.0304698610602596
16.0,60.0,0.9155383438108963
16.0,62.0,0.8957482515713818
16.0,64.0,0.8074327546977864
16.0,66.0,0.8668553651207814
16.0,68.0,1.4063948080976363
16.0,78.0,0.777936003957283
18.0,-90.0,3.7430053565234993
18.0,-88.0,4.98991060312198
18.0,-86.0,5.429329514866875
18.0,-84.0,4.86683652529486
18.0,-82.0,5.199383826069503
18.0,-80.0,6.061695076678661
18.0,-78.0,4.892760018690231
18.0,-76.0,3.4993126286053418
18.0,-74.0,6.248118938489623
18.0,-72.0,9.436916836031237
18.0,-70.0,6.827658747121887
18.0,-30.0,1.2550041048458418
18.0,-28.0,1.664590193223452
18.0,-26.0,1.4715923202749075
18.0,-24.0,1.1468040515797566
18.0,-22.0,1.0476264665355917
18.0,-20.0,1.008940142641493
18.0,-18.0,1.5831553479747622
18.0,-16.0,1.5290038362289067
18.0,-14.0,1.01790008478263
18.0,-12.0,0.8376271258723983
18.0,-10.0,0.8007263939860243
18.0,-8.0,0.4242951340491003
18.0,-6.0,0.4473596856760212
18.0,-4.0,0.541753329058435
18.0,-2.0,0.6980895093739344
18.0,2.0,0.5823343882255899
18.0,4.0,0.6653622748732362
18.0,6.0,0.9870448626436613
18.0,8.0,1.0493885005328412
18.0,10.0,1.4409380522112205
18.0,12.0,1.8747268440472202
18.0,14.0,3.033661264060908
18.0,16.0,4.079003743239949
18.0,18.0,5.0288481263298115
18.0,20.0,0.9523112984508684
18.0,22.0,1.7282193002795398
18.0,24.0,3.3718955299358924
18.0,26.0,2.7145391314243508
18.0,28.0,1.6521522837936933
18.0,30.0,1.7141580637415135
18.0,44.0,0.41839398856858784
18.0,46.0,0.7883464734665245
18.0,48.0,1.105091924747463
18.0,50.0,1.7204486240993535
18.0,52.0,1.7647506308275431
18.0,54.0,1.8104796905267346
18.0,60.0,0.9356908593320911
18.0,64.0,0.9472821522640561
18.0,66.0,0.9198061701318725
18.0,68.0,0.752599955696132
18.0,78.0,1.4593995592317894
20.0,-90.0,3.7430053565234993
20.0,-88.0,4.9793142724678345
20.0,-86.0,5.521529841477689
20.0,-84.0,5.166500030385601
20.0,-82.0,5.760006616539095
20.0,-80.0,6.012400060232308
20.0,-78.0,4.708691312649965
20.0,-76.0,3.420228979338635
20.0,-74.0,6.964896295220306
20.0,-72.0,8.202220198991744
20.0,-70.0,6.92165775419489
20.0,-34.0,1.144363605007972
20.0,-32.0,1.2766235134570916
20.0,-30.0,2.165183732046335
20.0,-28.0,1.4228971948698232
20.0,-26.0,1.1169425410675913
20.0,-24.0,1.5769764377906288
20.0,-22.0,1.4106662440576991
20.0,-20.0,1.56876557920555
20.0,-18.0,1.6258280455550522
20.0,-16.0,1.5797381861677229
20.0,-14.0,1.0984300955061863
20.0,-12.0,1.2056268380858022
20.0,-10.0,0.9693666890461996
20.0,-8.0,0.6120564799013705
20.0,-6.0,0.4278003026802088
20.0,-4.0,0.5504940486614643
20.0,-2.0,0.5451036646447647
20.0,2.0,0.516634910228073
20.0,4.0,0.7698870193363846
20.0,6.0,0.7405944565719248
20.0,8.0,1.0430486936494356
20.0,10.0,1.6780487840127505
20.0,12.0,1.5946636729940586
20.0,14.0,2.0691107651341736
20.0,16.0,3.5662195679082735
20.0,18.0,4.510714405999126
20.0,20.0,3.9867961028640817
20.0,22.0,2.2600548787570385
20.0,24.0,2.3252342468478733
20.0,26.0,2.2797731604089537
20.0,28.0,1.9315143863335305
20.0,30.0,2.061116345345691
20.0,40.0,0.6587808868524302
20.0,42.0,0.5752458484427074
20.0,44.0,0.6389018565286412
20.0,46.0,0.9499286471230629
20.0,48.0,0.754409199018227
20.0,50.0,1.479095591945957
20.0,52.0,1.6137436547687036
20.0,54.0,1.5248467293392665
20.0,64.0,0.9695322278748378
20.0,66.0,0.958460446566009
20.0,68.0,0.9487361488156109
20.0,80.0,1.4713234242785693
22.0,-90.0,3.7430053565234993
22.0,-88.0,4.994755412770707
22.0,-86.0,5.631322449458563
22.0,-84.0,5.488122711781906
22.0,-82.0,6.368330746155794
22.0,-80.0,5.902679035649694
22.0,-78.0,4.513417761408848
22.0,-76.0,3.3772560117152
22.0,-74.0,7.615486611699187
22.0,-72.0,5.853492347555066
22.0,-34.0,1.3909085009274822
22.0,-32.0,1.9223912420190679
22.0,-30.0,1.2898464272096068
22.0,-28.0,1.1678642535563473
22.0,-26.0,1.2447067077936174
22.0,-24.0,1.7839505743255186
22.0,-22.0,2.044525520574218
22.0,-20.0,1.5386147264485366
22.0,-18.0,1.67566758656891
22.0,-16.0,1.5684699259720511
22.0,-14.0,1.5728536586412885
22.0,-12.0,1.5648368296384856
22.0,-10.0,0.8730505186628054
22.0,-8.0,0.6025910284395634
22.0,-6.0,0.3721367420408123
22.0,-4.0,0.4872389026701671
22.0,-2.0,0.5186715281347258
22.0,2.0,0.5523425487727379
22.0,4.0,0.6066044909571829
22.0,6.0,0.7529803074544321
22.0,8.0,1.0034639847079194
22.0,10.0,1.9114419806060703
22.0,12.0,1.4576139661038026
22.0,14.0,2.246725854202086
22.0,16.0,4.333736639325015
22.0,18.0,3.5012270319475127
22.0,20.0,3.2892312625207363
22.0,22.0,3.3143002086411073
22.0,24.0,2.142921927718954
22.0,26.0,1.954904023899377
22.0,28.0,1.802495101790836
22.0,30.0,1.5141975219268626
22.0,32.0,1.8282682842622364
22.0,38.0,0.5870956142400511
22.0,40.0,0.32841835674590697
22.0,42.0,0.7951972253312055
22.0,44.0,0.8973397786008745
22.0,46.0,0.6798521015362686
22.0,48.0,1.0537791149688478
22.0,50.0,1.5648215646369235
22.0,52.0,1.4138711907361168
22.0,54.0,1.4349664469944818
22.0,56.0,1.4108382853291002
22.0,62.0,0.8581940206635826
22.0,66.0,0.7517574503988277
22.0,68.0,0.9652936345628924
22.0,70.0,1.2647665908876031
22.0,78.0,1.9111033485466151
22.0,80.0,1.455220901414443
24.0,-90.0,3.7430053565234993
24.0,-88.0,5.036661692355623
24.0,-86.0,5.844664439430737
24.0,-84.0,5.820615552135171
24.0,-82.0,6.852583833568496
24.0,-80.0,5.700554893620173
24.0,-78.0,4.406760900138237
24.0,-76.0,3.3023847948027947
24.0,-74.0,7.875670857568377
24.0,-72.0,4.033693865252142
24.0,-34.0,1.5348078859547274
24.0,-32.0,1.5580815076374044
24.0,-30.0,1.0483939809161458
24.0,-28.0,1.7856932623969541
24.0,-26.0,1.312387602567853
24.0,-24.0,1.4179712531670006
24.0,-22.0,1.7231184055710802
24.0,-20.0,1.7158990438190795
24.0,-18.0,1.617353029892113
24.0,-16.0,1.7028068463020771
24.0,-14.0,1.4298960321259948
24.0,-12.0,1.313670382694499
24.0,-10.0,0.8159965285424158
24.0,-8.0,0.6929788435134231
24.0,-6.0,0.4417204233981935
24.0,-4.0,0.44951998818079614
24.0,-2.0,0.5503340139096475
24.0,2.0,0.47526329020459307
24.0,4.0,0.5446827903045994
24.0,6.0,0.8934700217704035
24.0,8.0,1.120711581459347
24.0,10.0,1.975177836005095
24.0,12.0,2.1039573859275755
24.0,14.0,2.3540547338251736
24.0,16.0,3.5179093927112484
24.0,18.0,3.23855284958938
24.0,20.0,2.952912227664898
24.0,22.0,2.543993277435089
24.0,24.0,2.3649807012602517
24.0,26.0,2.0312461666248827
24.0,28.0,1.6027840036422258
24.0,30.0,1.6488398705984977
24.0,32.0,2.7298192557230347
24.0,38.0,1.3763486803905323
24.0,42.0,0.5628280885743516
24.0,44.0,1.1936850242833457
24.0,46.0,0.782721661711833
24.0,48.0,0.6519345933750983
24.0,50.0,1.5985817499888109
24.0,52.0,1.4826078313818651
24.0,54.0,1.5295694991197513
24.0,56.0,1.2878871060753798
24.0,62.0,0.9750494530587218
24.0,64.0,0.867782085702132
24.0,66.0,0.8016659785383035
24.0,68.0,0.8229064735311139
24.0,70.0,1.3481959445861345
24.0,80.0,2.0370492740717485
26.0,-90.0,3.7430053565234993
26.0,-88.0,5.100944318090828
26.0,-86.0,6.016606269100027
26.0,-84.0,6.058154998437668
26.0,-82.0,6.886685379989022
26.0,-80.0,5.50346666185202
26.0,-78.0,4.231456753576163
26.0,-76.0,3.122494496203515
26.0,-74.0,7.305258425907632
26.0,-72.0,6.2996170657730355
26.0,-32.0,1.3700288084532712
26.0,-30.0,1.5917844983732368
26.0,-28.0,1.1280569515194123
26.0,-26.0,1.8621895762531258
26.0,-24.0,1.552683156248027
26.0,-22.0,2.3709218295291037
26.0,-20.0,1.7241283386606174
26.0,-18.0,1.6039541684369978
26.0,-16.0,2.0291014419080793
26.0,-14.0,1.6243899114176708
26.0,-12.0,1.4938189892184512
26.0,-10.0,1.313712131949186
26.0,-8.0,0.5217532052624253
26.0,-6.0,0.689457798311619
26.0,-4.0,0.4927121642080505
26.0,-2.0,0.6223446183442635
26.0,2.0,0.3727231726666
26.0,4.0,0.6267522233060222
26.0,6.0,1.0064047458373007
26.0,8.0,1.2953371125084603
26.0,10.0,1.9894371992185487
26.0,12.0,2.563157015779914
26.0,14.0,3.224482505103692
26.0,16.0,2.9169629173761766
26.0,18.0,3.14005848199327
26.0,20.0,3.7975133019086313
26.0,22.0,2.8282556794221168
26.0,24.0,1.8097388097456968
26.0,26.0,1.679779186780406
26.0,28.0,1.7283068351910946
26.0,30.0,1.973932355021519
26.0,42.0,0.9923986684236916
26.0,44.0,1.1192132189693962
26.0,46.0,0.7344071070572666
26.0,48.0,0.9526533515398751
26.0,50.0,1.4967503058951117
26.0,52.0,1.5504614511412251
26.0,54.0,1.4490885791497696
26.0,56.0,1.2469864214928246
26.0,58.0,1.4460887608996664
26.0,62.0,0.9648405703030662
26.0,64.0,0.880482518147922
26.0,66.0,0.8659971051309115
26.0,68.0,0.8526216663761611
26.0,70.0,1.4985881582746743
26.0,80.0,2.7021030976368365
28.0,-90.0,3.7430053565234993
28.0,-88.0,5.183103734950413
28.0,-86.0,6.178839858772045
28.0,-84.0,6.311117232408056
28.0,-82.0,6.751695428295491
28.0,-80.0,5.357461567539533
28.0,-78.0,3.9489694803874333
28.0,-76.0,3.3427046841685484
28.0,-74.0,7.796371658555782
28.0,-72.0,12.304443360086276
28.0,-70.0,5.473375298149528
28.0,-32.0,0.9563720978866187
28.0,-30.0,1.0629023511786078
28.0,-28.0,1.089114996383691
28.0,-26.0,0.9868201502786457
28.0,-24.0,1.3966674069735632
28.0,-22.0,2.4819451651845266
28.0,-20.0,1.9538764716968746
28.0,-18.0,1.1935798139736458
28.0,-16.0,2.1534054752789387
28.0,-14.0,1.8448054271149477
28.0,-12.0,1.21603555156895
28.0,-10.0,0.9646203275210179
28.0,-8.0,0.9242751278566494
28.0,-6.0,0.7362182380028393
28.0,-4.0,0.45141967554407775
28.0,-2.0,0.3721930903564547
28.0,2.0,0.3651173155922465
28.0,4.0,0.663019600983135
28.0,6.0,1.0441078457721822
28.0,8.0,1.323488655209726
28.0,10.0,1.9544735231331474
28.0,12.0,2.5611819283161394
28.0,14.0,3.9872728403334157
28.0,16.0,3.296959455783147
28.0,18.0,4.218742753667674
28.0,20.0,3.9221064284644895
28.0,22.0,3.7008618489866394
28.0,24.0,3.6307940828616183
28.0,26.0,2.7425186678091187
28.0,28.0,2.241718884505516
28.0,30.0,1.7513759847407562
28.0,38.0,0.6181955927314968
28.0,40.0,1.4856624987995766
28.0,44.0,1.358203414190477
28.0,46.0,0.9661048393988598
28.0,48.0,1.013368046631746
28.0,50.0,1.3280363462693396
28.0,52.0,1.5472500889769236
28.0,54.0,1.7382673832585833
28.0,56.0,1.3087154116499138
28.0,58.0,1.771060124670961
28.0,62.0,0.8905382108478883
28.0,64.0,0.9257249706209453
28.0,66.0,0.9347283953604762
28.0,68.0,0.9454243964548551
28.0,70.0,1.3828616244414127
30.0,-90.0,3.7430053565234993
30.0,-88.0,5.262916330943167
30.0,-86.0,6.296106745987779
30.0,-84.0,6.561865413743148
30.0,-82.0,6.759449878909538
30.0,-80.0,5.140305271763783
30.0,-78.0,3.6828102159316387
30.0,-76.0,3.744665698775318
30.0,-74.0,8.323677263210032
30.0,-72.0,10.093825737594853
30.0,-70.0,5.839970666310315
30.0,-30.0,0.49537096096166316
30.0,-28.0,0.8135771815350225
30.0,-26.0,1.3031721970216716
30.0,-24.0,0.9768598499068105
30.0,-22.0,2.4880237279651007
30.0,-20.0,1.3511185885138255
30.0,-18.0,1.4690657716779396
30.0,-16.0,2.299966641728856
30.0,-14.0,1.0999957766797877
30.0,-12.0,1.722078398426862
30.0,-10.0,1.4587125927434175
30.0,-8.0,0.4697266312181034
30.0,-6.0,0.463732733339147
30.0,-4.0,0.6091108018519221
30.0,-2.0,0.35072143403925765
30.0,2.0,0.5041235259804027
30.0,4.0,0.7449482637598072
30.0,6.0,0.9486491718487747
30.0,8.0,1.543419170612778
30.0,10.0,1.74415363788962
30.0,12.0,2.4437915404289705
30.0,14.0,3.2654984415003767
30.0,16.0,3.6339364665041543
30.0,18.0,3.6412860661801907
30.0,20.0,4.500067764698286
30.0,22.0,3.768617255063873
30.0,24.0,4.15946758328642
30.0,26.0,3.007215547612223
30.0,28.0,3.2850535912361067
30.0,30.0,2.445312319972858
30.0,38.0,0.6001489751511123
30.0,40.0,0.9766121473960365
30.0,46.0,1.2340033689831833
30.0,48.0,1.040313902603714
30.0,50.0,1.3028626171375868
30.0,52.0,1.4681199197041124
30.0,54.0,1.567406163776922
30.0,56.0,1.2439266177490746
30.0,58.0,1.1084790507531601
30.0,60.0,1.8959764292895833
30.0,62.0,0.9253322458026264
30.0,64.0,0.880156875678246
30.0,66.0,0.9307358552488475
30.0,68.0,0.8553741552928265
32.0,-90.0,3.7430053565234993
32.0,-88.0,5.328238203860202
32.0,-86.0,6.342546049917131
32.0,-84.0,6.594330752515535
32.0,-82.0,6.9218945931389335
32.0,-80.0,4.879041547245293
32.0,-78.0,3.3296504623464798
32.0,-76.0,4.0423890600641
32.0,-74.0,8.700015311073402
32.0,-72.0,10.311786057636985
32.0,-70.0,6.237924220496768
32.0,-28.0,0.7222737099356952
32.0,-26.0,0.8097774656552148
32.0,-24.0,1.4532251237746425
32.0,-22.0,1.810342790875926
32.0,-20.0,0.9476194459194467
32.0,-18.0,1.1290448371629311
32.0,-16.0,2.7331648236448434
32.0,-14.0,2.435794718048182
32.0,-12.0,0.7315035100437614
32.0,-10.0,1.4960765124366535
32.0,-8.0,1.5688034365345034
32.0,-6.0,1.3334547840966513
32.0,-4.0,1.0654266624104711
32.0,-2.0,1.5852672569572677
32.0,2.0,0.5324408817777996
32.0,4.0,0.6642051388047485
32.0,6.0,1.1790039261608027
32.0,8.0,1.5096339444936813
32.0,10.0,2.180195940591345
32.0,12.0,2.7407324138784506
32.0,14.0,3.427626988746022
32.0,16.0,3.8833761037283687
32.0,18.0,3.4093993917741057
32.0,20.0,3.8966674648008617
32.0,22.0,3.252730982420514
32.0,24.0,3.8449241708085222
32.0,26.0,2.872968230211388
32.0,28.0,2.7695198211315213
32.0,30.0,1.9882358687199895
32.0,38.0,0.970981997416075
32.0,40.0,0.6139907305393615
32.0,48.0,1.3276120685976909
32.0,50.0,1.3228516413364686
32.0,52.0,1.440340975356798
32.0,54.0,1.4777766081868162
32.0,56.0,1.1794397746905745
32.0,58.0,1.0534301926667486
32.0,60.0,1.2765821191012972
32.0,62.0,0.8738349829699702
32.0,64.0,0.8556942339689573
32.0,66.0,0.9556715851543404
32.0,68.0,0.8002940142872897
34.0,-90.0,3.7430053565234993
34.0,-88.0,5.385362379968021
34.0,-86.0,6.29286078443048
34.0,-84.0,6.61215320646759
34.0,-82.0,6.951164774665444
34.0,-80.0,4.682828588277373
34.0,-78.0,3.113877499301165
34.0,-76.0,4.29882628790598
34.0,-74.0,8.39598731135821
34.0,-72.0,11.21272927441173
34.0,-70.0,10.407874743592426
34.0,-24.0,1.3694909618988103
34.0,-22.0,1.7641789746796999
34.0,-20.0,1.0911738826417607
34.0,-18.0,1.5773151687904845
34.0,-16.0,2.2215134775123104
34.0,-14.0,1.6572944129198783
34.0,-12.0,0.45235971226101296
34.0,-10.0,2.021669656256987
34.0,-8.0,1.3630172229400974
34.0,-6.0,2.9912768384246307
34.0,-4.0,1.603230937151661
34.0,-2.0,0.5142240021097563
34.0,2.0,0.7859207192205409
34.0,4.0,1.8524519533101473
34.0,6.0,1.7400103295286284
34.0,8.0,0.8259577200734228
